,DewPt,Humidity,Press,TempC,WindSp,PrecipHr,PrecipCm,season_2,season_3,season_4,WindDir_NW,WindDir_SE,WindDir_cv,target,WindDir_SW
2014-07-02 10:00:00,25.4,78.0,999.6,29.7,1.2809338454620642,0.0,0.0,True,False,False,False,True,False,2.8526314299133175,False
2014-07-02 11:00:00,24.1,66.0,999.1,31.3,1.9740810260220096,0.0,0.0,True,False,False,False,True,False,3.2321210516182215,False
2014-07-02 12:00:00,24.2,65.0,998.5,31.6,1.5260563034950494,0.0,0.0,True,False,False,False,False,False,3.1354942159291497,True
2014-07-02 13:00:00,24.3,68.0,998.1,31.0,1.824549292051046,0.0,0.0,True,False,False,False,True,False,3.106080330722856,False
2014-07-02 14:00:00,24.7,61.0,997.3,33.3,2.2823823856765264,0.0,0.0,True,False,False,False,True,False,3.1498829533812494,False
2014-07-02 15:00:00,24.5,62.0,996.7,32.8,2.5649493574615367,0.0,0.0,True,False,False,False,True,False,3.164067588373206,False
2014-07-02 16:00:00,24.3,66.0,996.5,31.5,2.884800712846709,0.0,0.0,True,False,False,False,True,False,2.8716796248840124,False
2014-07-02 17:00:00,25.1,93.0,996.7,26.4,0.832909122935104,2.0149030205422647,0.0,True,False,False,False,False,False,2.9444389791664403,False
2014-07-02 18:00:00,25.5,93.0,996.4,26.8,0.832909122935104,0.9162907318741551,2.0149030205422647,True,False,False,False,True,False,2.793208009442517,False
2014-07-02 19:00:00,25.7,93.0,996.6,27.0,0.6931471805599453,0.0,0.0,True,False,False,True,False,False,3.120895416507997,False
2014-07-02 20:00:00,25.7,94.0,997.2,26.8,0.4054651081081644,0.0,0.0,True,False,False,False,False,True,3.1354942159291497,False
2014-07-02 21:00:00,25.5,94.0,997.6,26.6,0.7884573603642702,0.0,0.0,True,False,False,False,False,False,3.1918471524802814,False
2014-07-02 22:00:00,25.8,94.0,998.2,26.9,0.4054651081081644,0.0,0.0,True,False,False,False,False,True,2.9789251552376097,False
2014-07-02 23:00:00,25.8,95.0,998.3,26.7,0.7884573603642702,0.0,0.0,True,False,False,False,False,False,3.060270794691562,True
2014-07-03 00:00:00,25.6,95.0,998.3,26.5,0.18232155679395465,0.0,0.0,True,False,False,False,False,True,2.5649493574615367,False
2014-07-03 01:00:00,25.5,95.0,997.8,26.4,0.5306282510621704,0.0,0.0,True,False,False,False,False,True,2.8526314299133175,False
2014-07-03 02:00:00,25.4,94.0,997.0,26.5,0.6931471805599453,0.0,0.0,True,False,False,False,False,False,2.614959778036198,True
2014-07-03 03:00:00,25.3,94.0,997.0,26.4,1.0296194171811583,0.0,0.0,True,False,False,False,False,False,2.4277482359480516,True
2014-07-03 04:00:00,25.0,94.0,997.1,26.1,0.5306282510621704,0.0,0.0,True,False,False,False,False,False,2.662587827025453,False
2014-07-03 05:00:00,24.9,95.0,996.8,25.8,0.9162907318741551,0.0,0.0,True,False,False,False,False,False,2.456735772821304,False
2014-07-03 06:00:00,24.7,95.0,996.9,25.6,0.7884573603642702,0.0,0.0,True,False,False,True,False,False,2.4849066497880004,False
2014-07-03 07:00:00,26.1,96.0,997.2,26.9,1.2237754316221157,0.0,0.0,True,False,False,True,False,False,2.302585092994046,False
2014-07-03 08:00:00,25.5,80.0,997.4,29.4,0.5306282510621704,0.0,0.0,True,False,False,False,False,False,2.3353749158170367,False
2014-07-03 09:00:00,24.8,74.0,997.4,30.0,0.9932517730102833,0.0,0.0,True,False,False,False,True,False,2.3353749158170367,False
2014-07-03 10:00:00,23.8,68.0,997.1,30.4,1.589235205116581,0.0,0.0,True,False,False,False,True,False,2.614959778036198,False
2014-07-03 11:00:00,23.6,64.0,996.7,31.3,1.1939224684724346,0.0,0.0,True,False,False,False,False,False,2.8134107167600364,True
2014-07-03 12:00:00,24.3,63.0,996.2,32.3,1.589235205116581,0.0,0.0,True,False,False,False,False,False,3.1918471524802814,True
2014-07-03 13:00:00,23.3,58.0,995.6,32.7,0.9555114450274363,0.0,0.0,True,False,False,False,True,False,3.0757749812275277,False
2014-07-03 14:00:00,23.3,56.0,994.6,33.3,1.4350845252893227,0.0,0.0,True,False,False,False,False,False,3.060270794691562,True
2014-07-03 15:00:00,23.2,55.0,994.1,33.5,1.9315214116032138,0.0,0.0,True,False,False,False,False,False,3.1354942159291497,True
2014-07-03 16:00:00,24.3,63.0,993.6,32.3,2.3978952727983707,0.0,0.0,True,False,False,False,False,False,3.378724525810097,True
2014-07-03 17:00:00,24.5,65.0,993.4,32.0,2.653241964607215,0.0,0.0,True,False,False,False,False,False,3.028522096376982,True
2014-07-03 18:00:00,24.3,65.0,993.3,31.8,2.8213788864092133,0.0,0.0,True,False,False,False,False,False,3.044522437723423,True
2014-07-03 19:00:00,24.8,69.0,993.8,31.2,1.0296194171811583,0.0,0.0,True,False,False,False,True,False,3.3440389678222067,False
2014-07-03 20:00:00,25.5,77.0,994.9,30.0,0.5306282510621704,0.0,0.0,True,False,False,False,False,False,3.258096538021482,False
2014-07-03 21:00:00,25.5,83.0,995.4,28.7,1.0296194171811583,0.0,0.0,True,False,False,False,False,False,3.0757749812275277,False
2014-07-03 22:00:00,25.8,87.0,995.9,28.2,0.832909122935104,0.0,0.0,True,False,False,False,True,False,3.1918471524802814,False
2014-07-03 23:00:00,25.8,88.0,995.9,28.0,1.2809338454620642,0.0,0.0,True,False,False,False,True,False,3.258096538021482,False
2014-07-04 00:00:00,25.2,84.0,995.6,28.2,1.0986122886681098,0.0,0.0,True,False,False,False,False,False,2.793208009442517,True
2014-07-04 01:00:00,24.9,84.0,995.3,27.9,1.547562508716013,0.0,0.0,True,False,False,False,False,False,2.6390573296152584,True
2014-07-04 02:00:00,24.9,89.0,995.2,26.9,0.4700036292457355,0.0,0.0,True,False,False,False,True,False,2.5902671654458267,False
2014-07-04 03:00:00,24.7,92.0,995.4,26.2,0.6931471805599453,0.0,0.0,True,False,False,True,False,False,2.5902671654458267,False
2014-07-04 04:00:00,24.8,94.0,995.4,25.9,0.5877866649021191,0.0,0.0,True,False,False,False,False,False,2.8903717578961645,False
2014-07-04 05:00:00,24.8,94.0,995.7,25.9,0.18232155679395465,0.0,0.0,True,False,False,False,False,True,2.8134107167600364,False
2014-07-04 06:00:00,24.8,94.0,996.3,25.9,0.7419373447293773,0.0,0.0,True,False,False,True,False,False,2.8903717578961645,False
2014-07-04 07:00:00,26.0,93.0,996.6,27.3,1.1939224684724346,0.0,0.0,True,False,False,True,False,False,2.751535313041949,False
2014-07-04 08:00:00,25.9,82.0,996.8,29.4,0.6418538861723948,0.0,0.0,True,False,False,False,True,False,2.3353749158170367,False
2014-07-04 10:00:00,23.9,69.0,996.4,30.3,1.33500106673234,0.0,0.0,True,False,False,False,False,False,2.8134107167600364,True
2014-07-04 11:00:00,24.1,66.0,996.1,31.3,1.8870696490323797,0.0,0.0,True,False,False,False,False,False,2.995732273553991,True
2014-07-04 12:00:00,23.6,58.0,995.8,33.0,2.2192034840549946,0.0,0.0,True,False,False,False,False,False,3.3440389678222067,True
2014-07-04 13:00:00,23.8,57.0,994.9,33.5,2.4932054526026954,0.0,0.0,True,False,False,False,False,False,3.283414346005772,True
2014-07-04 14:00:00,22.8,51.0,994.4,34.5,2.6946271807700692,0.0,0.0,True,False,False,False,False,False,3.1780538303479458,True
2014-07-04 15:00:00,22.9,51.0,993.8,34.6,0.9162907318741551,0.0,0.0,True,False,False,False,True,False,3.1780538303479458,False
2014-07-04 16:00:00,22.9,54.0,993.6,33.5,1.6094379124341003,0.0,0.0,True,False,False,False,True,False,3.106080330722856,False
2014-07-04 17:00:00,23.1,55.0,993.4,33.4,1.7227665977411035,0.0,0.0,True,False,False,False,False,False,2.9618307218783095,True
2014-07-04 18:00:00,22.6,56.0,993.8,32.6,2.3608540011180215,0.0,0.0,True,False,False,False,False,False,2.9267394020670396,True
2014-07-04 19:00:00,23.0,61.0,994.6,31.5,2.6878474937846906,0.0,0.0,True,False,False,False,False,False,2.772588722239781,True
2014-07-04 20:00:00,24.1,68.0,995.1,30.7,2.9338568698359038,0.0,0.0,True,False,False,False,False,False,2.9444389791664403,True
2014-07-04 21:00:00,24.3,71.0,995.5,30.2,3.0819099697950434,0.0,0.0,True,False,False,False,False,False,2.9267394020670396,True
2014-07-04 22:00:00,24.0,72.0,996.0,29.6,3.2188758248682006,0.0,0.0,True,False,False,False,False,False,2.9618307218783095,True
2014-07-04 23:00:00,23.4,70.0,996.4,29.5,3.332204510175204,0.0,0.0,True,False,False,False,False,False,2.5649493574615367,True
2014-07-05 00:00:00,24.0,75.0,996.1,28.9,3.4111477125153233,0.0,0.0,True,False,False,False,False,False,2.367123614131617,True
2014-07-05 02:00:00,24.8,81.0,995.8,28.4,1.3862943611198906,0.0,0.0,True,False,False,False,True,False,2.0794415416798357,False
2014-07-05 03:00:00,24.8,84.0,995.9,27.8,0.5306282510621704,0.0,0.0,True,False,False,False,False,False,2.5902671654458267,True
2014-07-05 04:00:00,24.8,88.0,996.0,27.0,0.4700036292457355,0.0,0.0,True,False,False,False,True,False,2.662587827025453,False
2014-07-05 05:00:00,24.8,91.0,996.2,26.4,0.4054651081081644,0.0,0.0,True,False,False,False,False,True,2.5902671654458267,False
2014-07-05 06:00:00,24.9,93.0,996.5,26.2,0.9162907318741551,0.0,0.0,True,False,False,True,False,False,2.4849066497880004,False
2014-07-05 07:00:00,25.5,94.0,996.9,26.6,0.6931471805599453,0.0,0.0,True,False,False,False,False,False,2.538973871058276,False
2014-07-05 08:00:00,25.5,78.0,996.8,29.8,0.832909122935104,0.0,0.0,True,False,False,False,False,False,2.3353749158170367,True
2014-07-05 09:00:00,24.5,69.0,996.9,30.9,1.2809338454620642,0.0,0.0,True,False,False,False,False,False,2.120263536200091,True
2014-07-05 10:00:00,23.6,62.0,997.4,31.8,2.028148247292285,0.0,0.0,True,False,False,False,False,False,2.2335922215070942,True
2014-07-05 11:00:00,22.5,58.0,997.3,31.8,2.424802725718295,0.0,0.0,True,False,False,False,False,False,2.4277482359480516,True
2014-07-05 12:00:00,24.0,58.0,996.9,33.5,2.533696813957432,0.0,0.0,True,False,False,False,False,False,2.614959778036198,True
2014-07-05 13:00:00,22.4,51.0,996.3,34.0,2.7212954278522306,0.0,0.0,True,False,False,False,False,False,2.772588722239781,True
2014-07-05 14:00:00,22.2,48.0,995.5,34.9,2.8791984572980396,0.0,0.0,True,False,False,False,False,False,2.9444389791664403,True
2014-07-05 15:00:00,21.2,45.0,994.8,35.0,0.9162907318741551,0.0,0.0,True,False,False,True,False,False,2.8903717578961645,False
2014-07-05 16:00:00,21.1,44.0,994.3,35.3,0.8754687373538999,0.0,0.0,True,False,False,False,False,False,2.751535313041949,True
2014-07-05 17:00:00,21.0,43.0,993.8,35.6,1.2809338454620642,0.0,0.0,True,False,False,False,False,False,2.70805020110221,True
2014-07-05 18:00:00,23.3,53.0,994.0,34.3,0.4054651081081644,0.0,0.0,True,False,False,False,False,True,2.9618307218783095,False
2014-07-05 19:00:00,23.7,61.0,994.6,32.2,1.7749523509116738,0.0,0.0,True,False,False,False,False,False,2.9267394020670396,True
2014-07-05 20:00:00,23.9,66.0,995.2,31.1,1.0296194171811583,0.0,0.0,True,False,False,False,True,False,3.1354942159291497,False
2014-07-05 21:00:00,24.7,73.0,996.1,30.1,1.547562508716013,0.0,0.0,True,False,False,False,True,False,3.3081069585961433,False
2014-07-05 22:00:00,25.1,80.0,996.8,29.0,0.5306282510621704,0.0,0.0,True,False,False,False,False,False,3.164067588373206,False
2014-07-05 23:00:00,24.7,75.0,996.8,29.7,1.33500106673234,0.0,0.0,True,False,False,False,True,False,2.8716796248840124,False
2014-07-06 00:00:00,24.9,77.0,996.6,29.4,1.8718021769015913,0.0,0.0,True,False,False,False,True,False,3.245193133185574,False
2014-07-06 01:00:00,25.0,82.0,996.5,28.4,0.4054651081081644,0.0,0.0,True,False,False,False,False,True,3.091042453358316,False
2014-07-06 02:00:00,24.9,82.0,996.5,28.3,0.8754687373538999,0.0,0.0,True,False,False,False,True,False,2.7300291078209855,False
2014-07-06 03:00:00,25.1,88.0,996.1,27.3,1.1939224684724346,0.0,0.0,True,False,False,False,True,False,2.772588722239781,False
2014-07-06 04:00:00,25.1,91.0,996.2,26.8,0.09531017980432487,0.0,0.0,True,False,False,False,False,True,2.5649493574615367,False
2014-07-06 05:00:00,25.2,93.0,996.5,26.5,0.7884573603642702,0.0,0.0,True,False,False,True,False,False,2.538973871058276,False
2014-07-06 06:00:00,25.2,93.0,997.0,26.5,1.1939224684724346,0.0,0.0,True,False,False,True,False,False,2.7300291078209855,False
2014-07-06 07:00:00,25.3,93.0,997.5,26.6,1.5040773967762742,0.0,0.0,True,False,False,True,False,False,2.4277482359480516,False
2014-07-06 08:00:00,26.4,85.0,997.6,29.2,0.7884573603642702,0.0,0.0,True,False,False,False,False,False,2.120263536200091,False
2014-07-06 09:00:00,24.4,71.0,997.9,30.3,0.9555114450274363,0.0,0.0,True,False,False,False,False,False,2.268683541318364,True
2014-07-06 10:00:00,24.6,67.0,997.5,31.5,1.2809338454620642,0.0,0.0,True,False,False,False,False,False,2.833213344056216,True
2014-07-06 11:00:00,24.5,62.0,997.3,32.8,1.840549633397487,0.0,0.0,True,False,False,False,False,False,2.833213344056216,True
2014-07-06 12:00:00,23.4,56.0,996.7,33.4,2.272125885509337,0.0,0.0,True,False,False,False,False,False,3.3440389678222067,True
2014-07-06 13:00:00,22.9,52.0,995.8,34.2,2.4336133554004498,0.0,0.0,True,False,False,False,False,False,3.39002408106403,True
2014-07-06 14:00:00,23.3,51.0,994.8,35.0,1.3609765531356006,0.0,0.0,True,False,False,True,False,False,3.332204510175204,False
2014-07-06 15:00:00,21.4,45.0,993.9,35.2,1.791759469228055,0.0,0.0,True,False,False,True,False,False,3.164067588373206,False
2014-07-06 16:00:00,21.8,43.0,993.6,36.4,2.1633230256605382,0.0,0.0,True,False,False,True,False,False,3.378724525810097,False
2014-07-06 17:00:00,20.7,42.0,993.2,35.7,2.33214389523559,0.0,0.0,True,False,False,True,False,False,3.4231762883809305,False
2014-07-06 18:00:00,24.4,55.0,993.5,34.8,0.7419373447293773,0.0,0.0,True,False,False,False,False,False,3.5263605246161616,False
2014-07-06 19:00:00,25.5,69.0,994.0,32.0,1.2237754316221157,0.0,0.0,True,False,False,False,False,False,3.378724525810097,False
2014-07-06 20:00:00,26.0,79.0,994.8,30.1,1.0986122886681098,0.0,0.0,True,False,False,True,False,False,3.6971782569286313,False
2014-07-06 21:00:00,25.7,83.0,995.0,28.9,0.9162907318741551,0.0,0.0,True,False,False,False,False,False,3.6805112044434196,False
2014-07-06 22:00:00,25.9,84.0,995.2,28.9,1.791759469228055,0.0,0.0,True,False,False,False,False,False,3.6018680771243066,False
2014-07-06 23:00:00,24.7,76.0,995.8,29.4,1.0296194171811583,0.0,0.0,True,False,False,False,True,False,3.592735593561034,False
2014-07-07 00:00:00,24.3,77.0,995.2,28.8,1.4350845252893227,0.0,0.0,True,False,False,False,True,False,3.6109179126442243,False
2014-07-07 01:00:00,24.2,79.0,994.5,28.2,0.832909122935104,0.0,0.0,True,False,False,False,False,False,3.6805112044434196,False
2014-07-07 02:00:00,24.8,86.0,994.1,27.4,0.5306282510621704,0.0,0.0,True,False,False,True,False,False,3.628775530044231,False
2014-07-07 03:00:00,25.1,90.0,994.2,26.9,1.0986122886681098,0.0,0.0,True,False,False,True,False,False,3.8066624897703196,False
2014-07-07 04:00:00,24.7,88.0,994.4,26.9,1.5040773967762742,0.0,0.0,True,False,False,True,False,False,3.506557897319982,False
2014-07-07 05:00:00,24.3,86.0,994.3,26.9,1.8718021769015913,0.0,0.0,True,False,False,True,False,False,3.791736839553644,False
2014-07-07 06:00:00,23.7,84.0,994.4,26.7,0.832909122935104,0.0,0.0,True,False,False,False,False,False,3.6375861597263857,False
2014-07-07 07:00:00,24.0,84.0,995.1,27.0,0.5306282510621704,0.0,0.0,True,False,False,True,False,False,3.5361166995615263,False
2014-07-07 08:00:00,24.9,82.0,995.4,28.3,1.2237754316221157,0.0,0.0,True,False,False,True,False,False,3.5361166995615263,False
2014-07-07 10:00:00,25.1,72.0,995.5,30.8,0.6418538861723948,0.0,0.0,True,False,False,False,False,False,3.8572147689331513,False
2014-07-07 11:00:00,25.6,70.0,995.5,31.8,0.8754687373538999,0.0,0.0,True,False,False,True,False,False,3.982792076316353,False
2014-07-07 12:00:00,25.7,68.0,995.0,32.4,1.3609765531356006,0.0,0.0,True,False,False,True,False,False,4.037186148382152,False
2014-07-07 13:00:00,25.3,62.0,994.2,33.6,0.9162907318741551,0.0,0.0,True,False,False,False,False,False,3.8501476017100584,False
2014-07-07 14:00:00,23.7,53.0,993.2,34.8,1.2237754316221157,0.0,0.0,True,False,False,False,False,False,3.7689221617874726,False
2014-07-07 15:00:00,24.8,63.0,992.4,32.8,1.1939224684724346,0.0,0.0,True,False,False,False,False,False,4.088773517172645,True
2014-07-07 16:00:00,25.3,76.0,991.6,30.1,1.667706820558076,0.0,0.0,True,False,False,False,False,False,4.1588830833596715,False
2014-07-07 17:00:00,25.9,77.0,991.4,30.4,0.33647223662121295,0.09531017980432487,0.0,True,False,False,False,False,True,3.9186675481468147,False
2014-07-07 18:00:00,26.0,74.0,991.8,31.3,0.5877866649021191,0.0,0.0,True,False,False,False,False,False,4.1588830833596715,False
2014-07-07 19:00:00,26.8,81.0,992.1,30.5,1.1314021114911006,0.0,0.0,True,False,False,False,False,False,4.339467020255086,False
2014-07-07 20:00:00,26.5,87.0,992.8,28.9,1.33500106673234,0.0,0.0,True,False,False,False,False,False,4.4148164574968725,False
2014-07-07 22:00:00,26.0,91.0,993.6,27.7,1.252762968495368,0.0,0.0,True,False,False,True,False,False,4.6913478822291435,False
2014-07-07 23:00:00,26.1,92.0,993.8,27.6,1.6863989535702288,0.0,0.0,True,False,False,True,False,False,4.618415412738112,False
2014-07-08 00:00:00,26.2,93.0,993.4,27.5,1.8870696490323797,0.0,0.0,True,False,False,True,False,False,4.631487494305465,False
2014-07-08 01:00:00,25.9,93.0,992.6,27.2,2.0794415416798357,0.0,0.0,True,False,False,True,False,False,4.715518243156957,False
2014-07-08 02:00:00,25.9,94.0,992.5,27.0,0.8754687373538999,0.0,0.0,True,False,False,False,False,False,4.61181472870676,False
2014-07-08 03:00:00,25.8,94.0,992.0,26.9,0.8754687373538999,0.0,0.0,True,False,False,True,False,False,4.721470641684252,False
2014-07-08 04:00:00,25.7,94.0,992.2,26.8,0.7884573603642702,0.0,0.0,True,False,False,False,False,False,4.73911815849783,False
2014-07-08 05:00:00,25.9,94.0,992.2,27.0,1.0647107369924282,0.0,0.0,True,False,False,True,False,False,4.61181472870676,False
2014-07-08 06:00:00,25.9,94.0,992.3,27.0,0.6418538861723948,0.09531017980432487,0.0,True,False,False,False,False,False,4.7303333289420975,False
2014-07-08 07:00:00,25.8,93.0,992.5,27.1,1.1314021114911006,0.09531017980432487,0.09531017980432487,True,False,False,False,False,False,4.539742380665636,False
2014-07-08 08:00:00,25.7,91.0,993.2,27.4,1.252762968495368,0.0,0.0,True,False,False,True,False,False,4.30406509320417,False
2014-07-08 09:00:00,26.4,88.0,993.5,28.6,1.7404661748405046,0.0,0.0,True,False,False,True,False,False,4.243721963296702,False
2014-07-08 10:00:00,26.0,78.0,993.7,30.3,0.832909122935104,0.0,0.0,True,False,False,False,False,False,4.253245844807957,False
2014-07-08 11:00:00,26.0,75.0,993.5,31.0,1.4816045409242156,0.0,0.0,True,False,False,False,False,False,4.484884020113589,False
2014-07-08 12:00:00,26.0,74.0,992.9,31.2,0.8754687373538999,0.0,0.0,True,False,False,True,False,False,4.628235458919088,False
2014-07-08 13:00:00,25.7,66.0,991.7,33.0,0.6418538861723948,0.0,0.0,True,False,False,False,False,False,4.503506532211591,True
2014-07-08 14:00:00,25.1,60.0,990.5,34.0,0.5877866649021191,0.0,0.0,True,False,False,False,True,False,4.618415412738112,False
2014-07-08 15:00:00,24.8,56.0,990.2,35.0,0.4700036292457355,0.0,0.0,True,False,False,False,False,False,4.543294782270004,False
2014-07-08 16:00:00,23.6,51.0,989.9,35.3,0.6931471805599453,0.0,0.0,True,False,False,True,False,False,4.199705077879927,False
2014-07-08 17:00:00,24.0,84.0,991.6,27.0,2.1633230256605382,0.0,0.0,True,False,False,False,False,False,3.9512437185814275,True
2014-07-08 18:00:00,23.4,92.0,991.6,24.8,2.5494451709255714,2.1400661634962708,0.0,True,False,False,False,False,False,3.791736839553644,True
2014-07-08 19:00:00,23.6,93.0,992.7,24.9,1.252762968495368,0.7884573603642702,2.1400661634962708,True,False,False,True,False,False,3.4011973816621555,False
2014-07-08 20:00:00,24.0,94.0,992.5,25.1,1.6486586255873816,0.6931471805599453,2.272125885509337,True,False,False,True,False,False,3.39002408106403,False
2014-07-08 21:00:00,24.1,94.0,992.7,25.2,0.8754687373538999,0.09531017980432487,2.3702437414678608,True,False,False,False,False,False,2.8526314299133175,False
2014-07-08 22:00:00,24.2,94.0,993.6,25.3,0.5306282510621704,0.09531017980432487,2.379546134130174,True,False,False,False,False,False,3.1354942159291497,True
2014-07-08 23:00:00,23.9,94.0,994.2,25.0,0.7419373447293773,0.0,0.0,True,False,False,True,False,False,2.6390573296152584,False
2014-07-09 00:00:00,24.1,95.0,994.3,25.0,0.6931471805599453,0.0,0.0,True,False,False,False,False,False,3.091042453358316,False
2014-07-09 01:00:00,24.0,95.0,993.9,24.9,0.5877866649021191,0.0,0.0,True,False,False,True,False,False,3.091042453358316,False
2014-07-09 02:00:00,23.9,95.0,993.8,24.8,0.09531017980432487,0.0,0.0,True,False,False,False,False,True,3.120895416507997,False
2014-07-09 03:00:00,23.8,95.0,993.7,24.7,0.832909122935104,0.0,0.0,True,False,False,False,False,False,3.4011973816621555,False
2014-07-09 04:00:00,23.6,95.0,993.9,24.5,0.832909122935104,0.0,0.0,True,False,False,True,False,False,3.5648268054439574,False
2014-07-09 05:00:00,23.5,95.0,993.9,24.4,0.9932517730102833,0.0,0.0,True,False,False,False,False,False,3.7612001156935624,False
2014-07-09 06:00:00,23.5,95.0,994.0,24.4,0.9932517730102833,0.0,0.0,True,False,False,True,False,False,3.7455747977904816,False
2014-07-09 07:00:00,24.4,95.0,994.5,25.3,0.18232155679395465,0.09531017980432487,0.0,True,False,False,False,False,True,3.8642323415917974,False
2014-07-09 08:00:00,24.2,83.0,994.8,27.4,0.4700036292457355,0.0,0.0,True,False,False,False,False,False,3.9889840465642745,True
2014-07-09 09:00:00,24.7,73.0,995.1,30.1,0.6418538861723948,0.0,0.0,True,False,False,True,False,False,3.8918202981106265,False
2014-07-09 10:00:00,24.0,67.0,995.4,30.9,0.7884573603642702,0.0,0.0,True,False,False,False,False,False,4.0943445622221,False
2014-07-09 11:00:00,25.0,67.0,995.4,32.0,1.1314021114911006,0.0,0.0,True,False,False,False,False,False,4.088773517172645,False
2014-07-09 12:00:00,24.9,62.0,994.7,33.2,0.6418538861723948,0.0,0.0,True,False,False,False,False,False,4.257973986003903,True
2014-07-09 13:00:00,24.0,58.0,994.1,33.5,0.9162907318741551,0.0,0.0,True,False,False,False,True,False,4.343805421853684,False
2014-07-09 14:00:00,23.7,55.0,993.2,34.1,1.1939224684724346,0.0,0.0,True,False,False,False,True,False,4.422848629194137,False
2014-07-09 15:00:00,24.0,57.0,992.9,33.8,0.7419373447293773,0.0,0.0,True,False,False,False,False,False,4.458215773031428,False
2014-07-09 16:00:00,24.6,56.0,992.6,34.7,0.8754687373538999,0.0,0.0,True,False,False,True,False,False,4.484884020113589,False
2014-07-09 17:00:00,23.8,53.0,992.0,34.9,1.3862943611198906,0.0,0.0,True,False,False,True,False,False,4.529008825022528,False
2014-07-09 18:00:00,24.5,57.0,992.2,34.3,1.62924053973028,0.0,0.0,True,False,False,True,False,False,4.532599493153256,False
2014-07-09 19:00:00,26.7,74.0,992.5,32.0,0.6418538861723948,0.0,0.0,True,False,False,False,False,False,4.532599493153256,False
2014-07-09 20:00:00,26.7,82.0,993.6,30.2,0.5306282510621704,0.0,0.0,True,False,False,True,False,False,4.422848629194137,False
2014-07-09 21:00:00,24.9,71.0,994.6,30.8,1.1631508098056809,0.0,0.0,True,False,False,False,False,False,4.30406509320417,True
2014-07-09 22:00:00,24.8,74.0,995.3,30.0,1.0296194171811583,0.0,0.0,True,False,False,False,True,False,4.1845914400698785,False
2014-07-09 23:00:00,25.1,76.0,996.0,29.9,1.0986122886681098,0.0,0.0,True,False,False,False,False,False,3.9318256327243257,True
2014-07-10 00:00:00,25.8,80.0,996.0,29.7,1.4586150226995167,0.0,0.0,True,False,False,False,False,False,3.821368637160015,True
2014-07-10 01:00:00,25.5,78.0,995.6,29.8,1.9878743481543455,0.0,0.0,True,False,False,False,False,False,3.7612001156935624,True
2014-07-10 02:00:00,25.4,79.0,995.4,29.5,2.2823823856765264,0.0,0.0,True,False,False,False,False,False,3.721669276936927,True
2014-07-10 03:00:00,25.4,82.0,995.0,28.8,2.4069451083182885,0.0,0.0,True,False,False,False,False,False,3.6888794541139363,True
2014-07-10 04:00:00,25.7,89.0,995.1,27.7,0.832909122935104,0.0,0.0,True,False,False,False,False,False,3.4446824936018943,False
2014-07-10 05:00:00,25.6,92.0,995.2,27.1,1.33500106673234,0.0,0.0,True,False,False,False,False,False,3.355735007585398,False
2014-07-10 06:00:00,25.7,93.0,995.5,27.0,0.9932517730102833,0.0,0.0,True,False,False,True,False,False,2.9444389791664403,False
2014-07-10 07:00:00,26.1,92.0,996.0,27.6,1.410986973710262,0.0,0.0,True,False,False,True,False,False,2.9267394020670396,False
2014-07-10 08:00:00,26.7,84.0,996.2,29.8,0.5877866649021191,0.0,0.0,True,False,False,False,True,False,2.772588722239781,False
2014-07-10 09:00:00,26.2,69.0,996.3,32.7,0.7419373447293773,0.0,0.0,True,False,False,False,False,False,2.538973871058276,False
2014-07-10 10:00:00,25.8,70.0,996.1,32.0,0.9555114450274363,0.0,0.0,True,False,False,False,True,False,3.091042453358316,False
2014-07-10 11:00:00,25.6,66.0,995.9,32.9,1.1314021114911006,0.0,0.0,True,False,False,False,False,False,3.4011973816621555,False
2014-07-10 12:00:00,24.0,58.0,995.3,33.5,0.7419373447293773,0.0,0.0,True,False,False,True,False,False,3.628775530044231,False
2014-07-10 13:00:00,25.4,59.0,995.0,34.6,1.410986973710262,0.0,0.0,True,False,False,True,False,False,3.41224721784874,False
2014-07-10 14:00:00,25.2,64.0,994.2,33.0,1.0647107369924282,0.0,0.0,True,False,False,False,False,False,3.4863551900024623,True
2014-07-10 15:00:00,25.2,61.0,993.6,33.8,1.1314021114911006,0.0,0.0,True,False,False,False,False,False,3.4446824936018943,False
2014-07-10 16:00:00,26.6,85.0,993.8,29.4,1.252762968495368,0.6418538861723948,0.0,True,False,False,False,True,False,3.6635616461296463,False
2014-07-10 17:00:00,24.4,92.0,994.3,25.9,1.9021075263969205,2.667228206581955,0.6418538861723949,True,False,False,False,True,False,3.7297014486341915,False
2014-07-10 18:00:00,25.2,94.0,994.4,26.3,1.0647107369924282,0.7884573603642702,2.72785282839839,True,False,False,True,False,False,3.58351893845611,False
2014-07-10 19:00:00,25.6,94.0,994.9,26.7,1.2809338454620642,0.0,0.0,True,False,False,True,False,False,3.884994333040227,False
2014-07-10 20:00:00,25.5,94.0,995.9,26.6,0.7884573603642702,0.0,0.0,True,False,False,False,False,False,3.8985999850960056,False
2014-07-10 21:00:00,25.6,94.0,996.9,26.7,0.7884573603642702,0.0,0.0,True,False,False,True,False,False,3.8140425970679424,False
2014-07-10 22:00:00,25.5,94.0,997.6,26.6,1.252762968495368,0.0,0.0,True,False,False,True,False,False,3.9448128282511368,False
2014-07-10 23:00:00,25.3,93.0,997.6,26.6,1.2809338454620642,0.0,0.0,True,False,False,False,True,False,3.7534179752515073,False
